-------------
CA12RCY(H1152-08)
            86.0dB            60W       1x40mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
119.2Hz 169Hz  240Hz  104.0dB    0l +   1l    1x40mm   1511mm
128.6Hz 179Hz  249Hz  105.3dB    0l +   1l    1x40mm   1347mm
138.7Hz 190Hz  259Hz  106.6dB    0l +   1l    1x40mm   1201mm
 36.3Hz  88Hz  157Hz   83.3dB    2l +   1l    1x40mm   7576mm
 39.8Hz  93Hz  161Hz   84.9dB    2l +   1l    1x40mm   6751mm
 43.7Hz  99Hz  164Hz   86.5dB    2l +   1l    1x40mm   6017mm
 47.8Hz 105Hz  169Hz   88.1dB    1l +   1l    1x40mm   5363mm
 52.2Hz 111Hz  173Hz   89.6dB    1l +   1l    1x40mm   4781mm
 57.0Hz 117Hz  178Hz   91.2dB    1l +   1l    1x40mm   4260mm
 62.2Hz 124Hz  183Hz   92.7dB    1l +   1l    1x40mm   3797mm
 67.7Hz 132Hz  188Hz   94.1dB    1l +   1l    1x40mm   3384mm
 73.7Hz 140Hz  194Hz   95.6dB    1l +   1l    1x40mm   3016mm
 80.0Hz 148Hz  201Hz   97.0dB    1l +   1l    1x40mm   2688mm
 86.9Hz 157Hz  208Hz   98.5dB    1l +   1l    1x40mm   2396mm
 94.2Hz 142Hz  215Hz   99.9dB    1l +   1l    1x40mm   2906mm
101.9Hz 147Hz  223Hz  101.2dB    1l +   1l    1x40mm   2722mm
110.3Hz 160Hz  231Hz  102.6dB    1l +   1l    1x40mm   2308mm
102.4Hz 169Hz  240Hz  101.3dB    0l +   1l    1x40mm   2057mm
111.9Hz 179Hz  249Hz  102.9dB    0l +   1l    1x40mm   1834mm
138.7Hz 190Hz  259Hz  106.6dB    0l +   1l    1x40mm   1634mm
 43.6Hz 106Hz  257Hz   86.5dB    1l +   0l    1x40mm   7575mm
 48.0Hz 112Hz  261Hz   88.2dB    1l +   0l    1x40mm   6753mm
 52.9Hz 119Hz  266Hz   89.9dB    1l +   0l    1x40mm   6018mm
 58.2Hz 126Hz  271Hz   91.5dB    1l +   0l    1x40mm   5363mm
 64.0Hz 133Hz  277Hz   93.1dB    1l +   0l    1x40mm   4780mm
 70.2Hz 141Hz  283Hz   94.8dB    1l +   0l    1x40mm   4260mm
 76.9Hz 149Hz  290Hz   96.4dB    1l +   0l    1x40mm   3796mm
 84.2Hz 158Hz  297Hz   97.9dB    1l +   0l    1x40mm   3384mm
 92.0Hz 168Hz  305Hz   99.5dB    0l +   0l    1x40mm   3016mm
100.5Hz 178Hz  313Hz  101.0dB    0l +   0l    1x40mm   2688mm
109.6Hz 188Hz  323Hz  102.5dB    0l +   0l    1x40mm   2396mm
119.3Hz 199Hz  332Hz  104.0dB    0l +   0l    1x40mm   2135mm
129.8Hz 211Hz  343Hz  105.4dB    0l +   0l    1x40mm   1903mm
141.0Hz 223Hz  354Hz  106.9dB    0l +   0l    1x40mm   1696mm
153.1Hz 237Hz  366Hz  108.3dB    0l +   0l    1x40mm   1512mm
165.9Hz 251Hz  379Hz  109.7dB    0l +   0l    1x40mm   1347mm
179.6Hz 266Hz  393Hz  111.1dB    0l +   0l    1x40mm   1201mm
-------------
L16RNX (H1488-08)
            85.0dB            80W       1x50mm
   fu     fb      fo      SplMech  Vb1     Vb2       d         l        C
 22.6Hz  47Hz   98Hz   87.5dB   35l +   4l  + 1x40mm   3891mm
 24.8Hz  50Hz  100Hz   89.1dB   25l +   4l  + 1x40mm   3468mm
 27.2Hz  53Hz  102Hz   90.7dB   19l +   4l  + 1x40mm   3091mm
 29.8Hz  56Hz  105Hz   92.2dB   15l +   4l  + 1x40mm   2755mm
